route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
859,3528A4969,158398A3528B4969,,Hoboken,0,,7,0
1024,3906A5310,159683A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159613A3906B5310,,33rd via Hoboken,1,,2,0
860,3894A5283,572722A3894B5283,,Hoboken,0,,3,0
860,3908A5283,572790A3908B5283,,Hoboken,0,,3,0
1024,3906A5293,159629A3906B5293,,33rd via Hoboken,1,,2,0
861,3528A4969,160060A3528B4969,,33rd Street,1,,5,0
860,3894A5283,572557A3894B5283,,World Trade Center,1,,10,0
860,3893A5283,572465A3893B5283,,World Trade Center,1,,10,0
1024,3906A5292,159623A3906B5292,,33rd via Hoboken,1,,2,0
1024,3907A5292,159448A3907B5292,,33rd via Hoboken,1,,2,0
4768,3893A5283,573050A3893B5283,,Journal Square,0,,1,0
4768,3908A5283,572967A3908B5283,,Hoboken,1,,12,0
1024,3906A5293,159641A3906B5293,,33rd via Hoboken,1,,2,0
1024,3906A5293,159661A3906B5293,,33rd via Hoboken,1,,2,0
1024,3907A5293,159506A3907B5293,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160288A3528B4969,,Journal Square,0,,6,0
861,3528A4969,160140A3528B4969,,33rd Street,1,,5,0
862,3528A4969,159205A3528B4969,,World Trade Center,1,,8,0
860,3893A5283,572483A3893B5283,,World Trade Center,1,,10,0
4768,3893A5283,572803A3893B5283,,Hoboken,1,,12,0
862,3528A4969,159256A3528B4969,,World Trade Center,1,,8,0
1024,3906A5293,159728A3906B5293,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158378A3528B4969,,Hoboken,0,,7,0
1024,3907A5292,159377A3907B5292,,33rd via Hoboken,1,,2,0
1024,3907A5293,159511A3907B5293,,Journal Square via Hoboken,0,,4,0
1024,3907A5293,159385A3907B5293,,33rd via Hoboken,1,,2,0
862,3528A4969,159130A3528B4969,,World Trade Center,1,,8,0
1024,3906A5293,159746A3906B5293,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159199A3528B4969,,World Trade Center,1,,8,0
861,3528A4969,160310A3528B4969,,Journal Square,0,,6,0
1024,3907A5310,159431A3907B5310,,33rd via Hoboken,1,,2,0
1024,3907A5292,159539A3907B5292,,Journal Square via Hoboken,0,,4,0
4768,3893A5283,572991A3893B5283,,Journal Square,0,,1,0
1024,3906A5293,159653A3906B5293,,33rd via Hoboken,1,,2,0
860,3528A4969,158666A3528B4969,,Hoboken,0,,3,0
860,3528A4969,158707A3528B4969,,Hoboken,0,,3,0
860,3893A5283,572651A3893B5283,,Hoboken,0,,3,0
1024,3906A5310,159596A3906B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160280A3528B4969,,Journal Square,0,,6,0
1024,3943A5293,160039A3943B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159593A3906B5293,,33rd via Hoboken,1,,2,0
1024,3906A5310,159676A3906B5310,,33rd via Hoboken,1,,2,0
860,3528A4969,158696A3528B4969,,Hoboken,0,,3,0
1024,3943A5293,160037A3943B5293,,33rd via Hoboken,1,,2,0
861,3528A4969,160226A3528B4969,,Journal Square,0,,6,0
859,3528A4969,158472A3528B4969,,Hoboken,0,,7,0
1024,3906A5310,159693A3906B5310,,Journal Square via Hoboken,0,,4,0
860,3528A4969,158619A3528B4969,,World Trade Center,1,,10,0
1024,3906A5310,159634A3906B5310,,33rd via Hoboken,1,,2,0
1024,3907A5292,159399A3907B5292,,33rd via Hoboken,1,,2,0
1024,3907A5293,159391A3907B5293,,33rd via Hoboken,1,,2,0
1024,3907A5310,159495A3907B5310,,Journal Square via Hoboken,0,,4,0
1024,3907A5292,159432A3907B5292,,33rd via Hoboken,1,,2,0
859,3528A4969,158365A3528B4969,,Hoboken,0,,7,0
860,3893A5283,572642A3893B5283,,Hoboken,0,,3,0
862,3529A4969,602376A3529B4969,,Newark,0,,9,0
1024,3907A5293,159540A3907B5293,,Journal Square via Hoboken,0,,4,0
4768,3893A5283,573004A3893B5283,,Journal Square,0,,1,0
860,3893A5283,572664A3893B5283,,Hoboken,0,,3,0
4768,3893A5283,573015A3893B5283,,Journal Square,0,,1,0
862,3528A4969,159216A3528B4969,,World Trade Center,1,,8,0
1024,3906A5310,159712A3906B5310,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159053A3528B4969,,Newark,0,,9,0
860,3528A4969,158738A3528B4969,,Hoboken,0,,3,0
859,3528A4969,158271A3528B4969,,33rd Street,1,,11,0
1024,3906A5292,159726A3906B5292,,Journal Square via Hoboken,0,,4,0
4768,3893A5283,572859A3893B5283,,Hoboken,1,,12,0
4768,3894A5283,573112A3894B5283,,Journal Square,0,,1,0
859,3528A4969,158399A3528B4969,,Hoboken,0,,7,0
1024,3906A5293,159688A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159644A3906B5310,,33rd via Hoboken,1,,2,0
4768,3894A5283,572957A3894B5283,,Hoboken,1,,12,0
862,3529A4969,602481A3529B4969,,World Trade Center,1,,8,0
1024,3907A5310,159473A3907B5310,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159664A3906B5293,,33rd via Hoboken,1,,2,0
860,3528A4969,158702A3528B4969,,Hoboken,0,,3,0
1024,3907A5310,159396A3907B5310,,33rd via Hoboken,1,,2,0
1024,3906A5310,159765A3906B5310,,Journal Square via Hoboken,0,,4,0
862,3529A4969,602455A3529B4969,,World Trade Center,1,,8,0
1024,3906A5292,159735A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159603A3906B5293,,33rd via Hoboken,1,,2,0
4768,3894A5283,572894A3894B5283,,Hoboken,1,,12,0
860,3893A5283,572476A3893B5283,,World Trade Center,1,,10,0
4768,3893A5283,573006A3893B5283,,Journal Square,0,,1,0
860,3893A5283,572682A3893B5283,,Hoboken,0,,3,0
862,3530A4969,602600A3530B4969,,World Trade Center,1,,8,0
862,3528A4969,158988A3528B4969,,Newark,0,,9,0
860,3894A5283,572603A3894B5283,,World Trade Center,1,,10,0
1024,3906A5310,159581A3906B5310,,33rd via Hoboken,1,,2,0
861,3528A4969,160148A3528B4969,,33rd Street,1,,5,0
862,3530A4969,602493A3530B4969,,Newark,0,,9,0
859,3528A4969,158258A3528B4969,,33rd Street,1,,11,0
862,3528A4969,159067A3528B4969,,Newark,0,,9,0
1024,3907A5310,159493A3907B5310,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159597A3906B5293,,33rd via Hoboken,1,,2,0
1024,3908A5283,582224A3908B5283,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159660A3906B5293,,33rd via Hoboken,1,,2,0
1024,3906A5293,159733A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5292,159776A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5292,159714A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5292,159607A3906B5292,,33rd via Hoboken,1,,2,0
1024,3943A5310,160043A3943B5310,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159041A3528B4969,,Newark,0,,9,0
862,3530A4969,602536A3530B4969,,Newark,0,,9,0
860,3893A5283,572509A3893B5283,,World Trade Center,1,,10,0
1024,3907A5310,159386A3907B5310,,33rd via Hoboken,1,,2,0
859,3528A4969,158358A3528B4969,,33rd Street,1,,11,0
4768,3894A5283,572893A3894B5283,,Hoboken,1,,12,0
861,3528A4969,160292A3528B4969,,Journal Square,0,,6,0
1024,3906A5292,159747A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159734A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3907A5292,159369A3907B5292,,33rd via Hoboken,1,,2,0
860,3893A5283,572448A3893B5283,,World Trade Center,1,,10,0
4768,3893A5283,573058A3893B5283,,Journal Square,0,,1,0
859,3528A4969,158323A3528B4969,,33rd Street,1,,11,0
860,3894A5283,572779A3894B5283,,Hoboken,0,,3,0
1024,3907A5310,159497A3907B5310,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158396A3528B4969,,Hoboken,0,,7,0
860,3893A5283,572461A3893B5283,,World Trade Center,1,,10,0
1024,3906A5292,159669A3906B5292,,33rd via Hoboken,1,,2,0
1024,3906A5293,159701A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5292,159609A3906B5292,,33rd via Hoboken,1,,2,0
860,3893A5283,572700A3893B5283,,Hoboken,0,,3,0
4768,3894A5283,572907A3894B5283,,Hoboken,1,,12,0
860,3893A5283,572478A3893B5283,,World Trade Center,1,,10,0
859,3528A4969,158344A3528B4969,,33rd Street,1,,11,0
862,3528A4969,159015A3528B4969,,Newark,0,,9,0
860,3528A4969,158545A3528B4969,,World Trade Center,1,,10,0
862,3528A4969,159120A3528B4969,,Newark,0,,9,0
862,3528A4969,159087A3528B4969,,Newark,0,,9,0
862,3528A4969,158980A3528B4969,,Newark,0,,9,0
1024,3907A5293,159433A3907B5293,,33rd via Hoboken,1,,2,0
862,3528A4969,159266A3528B4969,,World Trade Center,1,,8,0
4768,3893A5283,573030A3893B5283,,Journal Square,0,,1,0
860,3893A5283,572679A3893B5283,,Hoboken,0,,3,0
1024,3906A5310,159586A3906B5310,,33rd via Hoboken,1,,2,0
862,3530A4969,602495A3530B4969,,Newark,0,,9,0
862,3528A4969,159063A3528B4969,,Newark,0,,9,0
1024,3906A5292,159756A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159761A3906B5310,,Journal Square via Hoboken,0,,4,0
4768,3893A5283,572794A3893B5283,,Hoboken,1,,12,0
860,3528A4969,158563A3528B4969,,World Trade Center,1,,10,0
860,3893A5283,572680A3893B5283,,Hoboken,0,,3,0
862,3529A4969,602432A3529B4969,,World Trade Center,1,,8,0
860,3894A5283,572755A3894B5283,,Hoboken,0,,3,0
1024,3906A5292,159672A3906B5292,,33rd via Hoboken,1,,2,0
1024,3906A5293,159625A3906B5293,,33rd via Hoboken,1,,2,0
4768,3894A5283,572952A3894B5283,,Hoboken,1,,12,0
860,3528A4969,158731A3528B4969,,Hoboken,0,,3,0
859,3528A4969,158473A3528B4969,,Hoboken,0,,7,0
861,3528A4969,160315A3528B4969,,Journal Square,0,,6,0
1024,3906A5310,159675A3906B5310,,33rd via Hoboken,1,,2,0
862,3530A4969,602562A3530B4969,,World Trade Center,1,,8,0
1024,3943A5310,160038A3943B5310,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159748A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3907A5292,159424A3907B5292,,33rd via Hoboken,1,,2,0
1024,3906A5310,159576A3906B5310,,33rd via Hoboken,1,,2,0
862,3528A4969,159065A3528B4969,,Newark,0,,9,0
1024,3906A5292,159592A3906B5292,,33rd via Hoboken,1,,2,0
1024,3906A5292,159703A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3907A5293,159429A3907B5293,,33rd via Hoboken,1,,2,0
1024,3906A5292,159599A3906B5292,,33rd via Hoboken,1,,2,0
860,3894A5283,572765A3894B5283,,Hoboken,0,,3,0
4768,3893A5283,573035A3893B5283,,Journal Square,0,,1,0
1024,3907A5293,159388A3907B5293,,33rd via Hoboken,1,,2,0
859,3528A4969,158431A3528B4969,,Hoboken,0,,7,0
862,3530A4969,602494A3530B4969,,Newark,0,,9,0
860,3893A5283,572652A3893B5283,,Hoboken,0,,3,0
1024,3907A5293,159408A3907B5293,,33rd via Hoboken,1,,2,0
860,3893A5283,572677A3893B5283,,Hoboken,0,,3,0
1024,3906A5293,159696A3906B5293,,Journal Square via Hoboken,0,,4,0
4768,3894A5283,572955A3894B5283,,Hoboken,1,,12,0
4768,3893A5283,572849A3893B5283,,Hoboken,1,,12,0
4768,3894A5283,572933A3894B5283,,Hoboken,1,,12,0
862,3528A4969,159113A3528B4969,,Newark,0,,9,0
860,3908A5283,572793A3908B5283,,Hoboken,0,,3,0
859,3528A4969,158443A3528B4969,,Hoboken,0,,7,0
860,3528A4969,158625A3528B4969,,World Trade Center,1,,10,0
1024,3907A5292,159475A3907B5292,,Journal Square via Hoboken,0,,4,0
1024,3907A5293,159368A3907B5293,,33rd via Hoboken,1,,2,0
1024,3906A5292,159764A3906B5292,,Journal Square via Hoboken,0,,4,0
4768,3894A5283,573096A3894B5283,,Journal Square,0,,1,0
1024,3907A5310,159453A3907B5310,,33rd via Hoboken,1,,2,0
4768,3908A5283,572968A3908B5283,,Hoboken,1,,12,0
4768,3894A5283,572904A3894B5283,,Hoboken,1,,12,0
859,3528A4969,158381A3528B4969,,Hoboken,0,,7,0
860,3528A4969,158670A3528B4969,,Hoboken,0,,3,0
1024,3906A5310,159779A3906B5310,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158384A3528B4969,,Hoboken,0,,7,0
1024,3906A5310,159730A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3906A5292,159700A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3907A5293,159434A3907B5293,,33rd via Hoboken,1,,2,0
859,3528A4969,158342A3528B4969,,33rd Street,1,,11,0
860,3893A5283,572442A3893B5283,,World Trade Center,1,,10,0
859,3528A4969,158457A3528B4969,,Hoboken,0,,7,0
4768,3893A5283,572988A3893B5283,,Journal Square,0,,1,0
1024,3943A5292,160027A3943B5292,,33rd via Hoboken,1,,2,0
4768,3893A5283,573037A3893B5283,,Journal Square,0,,1,0
862,3528A4969,159045A3528B4969,,Newark,0,,9,0
1024,3906A5293,159715A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5292,159682A3906B5292,,Journal Square via Hoboken,0,,4,0
4768,3908A5283,572972A3908B5283,,Hoboken,1,,12,0
861,3528A4969,160297A3528B4969,,Journal Square,0,,6,0
862,3529A4969,602471A3529B4969,,World Trade Center,1,,8,0
4768,3893A5283,572867A3893B5283,,Hoboken,1,,12,0
860,3528A4969,158599A3528B4969,,World Trade Center,1,,10,0
860,3893A5283,572631A3893B5283,,Hoboken,0,,3,0
859,3528A4969,158436A3528B4969,,Hoboken,0,,7,0
860,3893A5283,572619A3893B5283,,Hoboken,0,,3,0
1024,3906A5310,159580A3906B5310,,33rd via Hoboken,1,,2,0
4768,3908A5283,573152A3908B5283,,Journal Square,0,,1,0
4768,3893A5283,572804A3893B5283,,Hoboken,1,,12,0
1024,3907A5292,159468A3907B5292,,Journal Square via Hoboken,0,,4,0
860,3528A4969,158713A3528B4969,,Hoboken,0,,3,0
862,3530A4969,602595A3530B4969,,World Trade Center,1,,8,0
1024,3907A5293,159394A3907B5293,,33rd via Hoboken,1,,2,0
862,3528A4969,159094A3528B4969,,Newark,0,,9,0
1024,3906A5310,159694A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3907A5293,159400A3907B5293,,33rd via Hoboken,1,,2,0
862,3530A4969,602521A3530B4969,,Newark,0,,9,0
859,3528A4969,158439A3528B4969,,Hoboken,0,,7,0
860,3894A5283,572534A3894B5283,,World Trade Center,1,,10,0
861,3528A4969,160207A3528B4969,,Journal Square,0,,6,0
859,3528A4969,158469A3528B4969,,Hoboken,0,,7,0
4768,3893A5283,572827A3893B5283,,Hoboken,1,,12,0
1024,3906A5292,159685A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3943A5293,160025A3943B5293,,33rd via Hoboken,1,,2,0
1024,3906A5293,159723A3906B5293,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158338A3528B4969,,33rd Street,1,,11,0
860,3894A5283,572589A3894B5283,,World Trade Center,1,,10,0
861,3528A4969,160220A3528B4969,,Journal Square,0,,6,0
859,3528A4969,158400A3528B4969,,Hoboken,0,,7,0
4768,3894A5283,573064A3894B5283,,Journal Square,0,,1,0
1024,3906A5293,159721A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3907A5292,159518A3907B5292,,Journal Square via Hoboken,0,,4,0
862,3529A4969,602478A3529B4969,,World Trade Center,1,,8,0
1024,3906A5293,159656A3906B5293,,33rd via Hoboken,1,,2,0
1024,3907A5292,159428A3907B5292,,33rd via Hoboken,1,,2,0
1024,3906A5292,159736A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3907A5310,159383A3907B5310,,33rd via Hoboken,1,,2,0
862,3528A4969,159006A3528B4969,,Newark,0,,9,0
860,3894A5283,572559A3894B5283,,World Trade Center,1,,10,0
860,3893A5283,572690A3893B5283,,Hoboken,0,,3,0
1024,3906A5293,159650A3906B5293,,33rd via Hoboken,1,,2,0
861,3528A4969,160186A3528B4969,,33rd Street,1,,5,0
861,3528A4969,160267A3528B4969,,Journal Square,0,,6,0
860,3894A5283,572736A3894B5283,,Hoboken,0,,3,0
1024,3906A5292,159585A3906B5292,,33rd via Hoboken,1,,2,0
862,3528A4969,159177A3528B4969,,World Trade Center,1,,8,0
1024,3907A5293,159404A3907B5293,,33rd via Hoboken,1,,2,0
4768,3894A5283,573103A3894B5283,,Journal Square,0,,1,0
860,3528A4969,158685A3528B4969,,Hoboken,0,,3,0
1024,3906A5292,159678A3906B5292,,Journal Square via Hoboken,0,,4,0
4768,3894A5283,572887A3894B5283,,Hoboken,1,,12,0
860,3893A5283,572484A3893B5283,,World Trade Center,1,,10,0
861,3528A4969,160260A3528B4969,,Journal Square,0,,6,0
1024,3907A5293,159468A3907B5293,,Journal Square via Hoboken,0,,4,0
1024,3907A5292,159394A3907B5292,,33rd via Hoboken,1,,2,0
859,3528A4969,158351A3528B4969,,33rd Street,1,,11,0
859,3528A4969,158311A3528B4969,,33rd Street,1,,11,0
860,3893A5283,572676A3893B5283,,Hoboken,0,,3,0
1024,3906A5310,159702A3906B5310,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160290A3528B4969,,Journal Square,0,,6,0
862,3528A4969,159030A3528B4969,,Newark,0,,9,0
1024,3907A5292,159400A3907B5292,,33rd via Hoboken,1,,2,0
1024,3908A5283,582196A3908B5283,,33rd via Hoboken,1,,2,0
1024,3906A5292,159715A3906B5292,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159096A3528B4969,,Newark,0,,9,0
1024,3906A5293,159682A3906B5293,,Journal Square via Hoboken,0,,4,0
859,3528A4969,158276A3528B4969,,33rd Street,1,,11,0
862,3528A4969,159183A3528B4969,,World Trade Center,1,,8,0
1024,3943A5293,160027A3943B5293,,33rd via Hoboken,1,,2,0
862,3528A4969,159273A3528B4969,,World Trade Center,1,,8,0
860,3894A5283,572771A3894B5283,,Hoboken,0,,3,0
860,3894A5283,572575A3894B5283,,World Trade Center,1,,10,0
1024,3941A5283,582184A3941B5283,,33rd via Hoboken,1,,2,0
860,3893A5283,572615A3893B5283,,Hoboken,0,,3,0
1024,3941A5283,582209A3941B5283,,Journal Square via Hoboken,0,,4,0
4768,3894A5283,572921A3894B5283,,Hoboken,1,,12,0
862,3528A4969,159051A3528B4969,,Newark,0,,9,0
1024,3906A5292,159650A3906B5292,,33rd via Hoboken,1,,2,0
860,3528A4969,158601A3528B4969,,World Trade Center,1,,10,0
861,3528A4969,160223A3528B4969,,Journal Square,0,,6,0
1024,3906A5293,159736A3906B5293,,Journal Square via Hoboken,0,,4,0
860,3894A5283,572752A3894B5283,,Hoboken,0,,3,0
4768,3894A5283,573069A3894B5283,,Journal Square,0,,1,0
862,3528A4969,159014A3528B4969,,Newark,0,,9,0
1024,3906A5293,159585A3906B5293,,33rd via Hoboken,1,,2,0
862,3529A4969,602403A3529B4969,,Newark,0,,9,0
1024,3907A5292,159404A3907B5292,,33rd via Hoboken,1,,2,0
1024,3906A5293,159678A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159685A3906B5293,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159148A3528B4969,,World Trade Center,1,,8,0
862,3528A4969,159255A3528B4969,,World Trade Center,1,,8,0
862,3528A4969,159126A3528B4969,,Newark,0,,9,0
859,3528A4969,158373A3528B4969,,Hoboken,0,,7,0
1024,3943A5292,160025A3943B5292,,33rd via Hoboken,1,,2,0
1024,3906A5292,159723A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3907A5310,159462A3907B5310,,Journal Square via Hoboken,0,,4,0
860,3528A4969,158615A3528B4969,,World Trade Center,1,,10,0
1024,3907A5310,159464A3907B5310,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160228A3528B4969,,Journal Square,0,,6,0
1024,3906A5292,159656A3906B5292,,33rd via Hoboken,1,,2,0
1024,3907A5293,159428A3907B5293,,33rd via Hoboken,1,,2,0
1024,3906A5292,159721A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3907A5293,159518A3907B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159575A3906B5310,,33rd via Hoboken,1,,2,0
862,3530A4969,602574A3530B4969,,World Trade Center,1,,8,0
859,3528A4969,158429A3528B4969,,Hoboken,0,,7,0
862,3530A4969,602525A3530B4969,,Newark,0,,9,0
862,3528A4969,159083A3528B4969,,Newark,0,,9,0
860,3908A5283,572787A3908B5283,,Hoboken,0,,3,0
1024,3906A5310,159595A3906B5310,,33rd via Hoboken,1,,2,0
859,3528A4969,158403A3528B4969,,Hoboken,0,,7,0
1024,3907A5292,159388A3907B5292,,33rd via Hoboken,1,,2,0
862,3529A4969,602479A3529B4969,,World Trade Center,1,,8,0
860,3893A5283,572470A3893B5283,,World Trade Center,1,,10,0
862,3528A4969,159139A3528B4969,,World Trade Center,1,,8,0
1024,3907A5292,159408A3907B5292,,33rd via Hoboken,1,,2,0
1024,3906A5292,159696A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159738A3906B5310,,Journal Square via Hoboken,0,,4,0
860,3528A4969,158721A3528B4969,,Hoboken,0,,3,0
862,3528A4969,159032A3528B4969,,Newark,0,,9,0
860,3528A4969,158642A3528B4969,,Hoboken,0,,3,0
1024,3906A5293,159672A3906B5293,,33rd via Hoboken,1,,2,0
1024,3906A5292,159625A3906B5292,,33rd via Hoboken,1,,2,0
1024,3907A5310,159371A3907B5310,,33rd via Hoboken,1,,2,0
1024,3906A5310,159633A3906B5310,,33rd via Hoboken,1,,2,0
1024,3906A5293,159756A3906B5293,,Journal Square via Hoboken,0,,4,0
860,3528A4969,158695A3528B4969,,Hoboken,0,,3,0
1024,3906A5293,159592A3906B5293,,33rd via Hoboken,1,,2,0
1024,3906A5293,159703A3906B5293,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160189A3528B4969,,33rd Street,1,,5,0
1024,3907A5292,159429A3907B5292,,33rd via Hoboken,1,,2,0
1024,3906A5293,159599A3906B5293,,33rd via Hoboken,1,,2,0
862,3530A4969,602559A3530B4969,,World Trade Center,1,,8,0
4768,3894A5283,572914A3894B5283,,Hoboken,1,,12,0
860,3528A4969,158705A3528B4969,,Hoboken,0,,3,0
1024,3907A5293,159424A3907B5293,,33rd via Hoboken,1,,2,0
4768,3893A5283,572814A3893B5283,,Hoboken,1,,12,0
860,3528A4969,158588A3528B4969,,World Trade Center,1,,10,0
860,3528A4969,158715A3528B4969,,Hoboken,0,,3,0
1024,3907A5310,159405A3907B5310,,33rd via Hoboken,1,,2,0
860,3894A5283,572597A3894B5283,,World Trade Center,1,,10,0
860,3528A4969,158689A3528B4969,,Hoboken,0,,3,0
860,3894A5283,572724A3894B5283,,Hoboken,0,,3,0
862,3528A4969,159196A3528B4969,,World Trade Center,1,,8,0
860,3528A4969,158717A3528B4969,,Hoboken,0,,3,0
860,3893A5283,572520A3893B5283,,World Trade Center,1,,10,0
1024,3906A5293,159700A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3907A5292,159434A3907B5292,,33rd via Hoboken,1,,2,0
859,3528A4969,158453A3528B4969,,Hoboken,0,,7,0
860,3893A5283,572617A3893B5283,,Hoboken,0,,3,0
1024,3907A5293,159475A3907B5293,,Journal Square via Hoboken,0,,4,0
862,3528A4969,159213A3528B4969,,World Trade Center,1,,8,0
1024,3907A5292,159368A3907B5292,,33rd via Hoboken,1,,2,0
1024,3907A5310,159413A3907B5310,,33rd via Hoboken,1,,2,0
859,3528A4969,158321A3528B4969,,33rd Street,1,,11,0
1024,3906A5293,159764A3906B5293,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160090A3528B4969,,33rd Street,1,,5,0
860,3893A5283,572674A3893B5283,,Hoboken,0,,3,0
862,3530A4969,602526A3530B4969,,Newark,0,,9,0
4768,3893A5283,572845A3893B5283,,Hoboken,1,,12,0
1024,3906A5310,159724A3906B5310,,Journal Square via Hoboken,0,,4,0
861,3528A4969,160170A3528B4969,,33rd Street,1,,5,0
862,3530A4969,602573A3530B4969,,World Trade Center,1,,8,0
1024,3906A5310,159570A3906B5310,,33rd via Hoboken,1,,2,0
1024,3906A5292,159597A3906B5292,,33rd via Hoboken,1,,2,0
861,3528A4969,160078A3528B4969,,33rd Street,1,,5,0
1024,3906A5292,159660A3906B5292,,33rd via Hoboken,1,,2,0
1024,3906A5292,159733A3906B5292,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159776A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3907A5310,159492A3907B5310,,Journal Square via Hoboken,0,,4,0
4768,3893A5283,572855A3893B5283,,Hoboken,1,,12,0
1024,3907A5310,159398A3907B5310,,33rd via Hoboken,1,,2,0
860,3894A5283,572718A3894B5283,,Hoboken,0,,3,0
4768,3893A5283,572990A3893B5283,,Journal Square,0,,1,0
1024,3906A5293,159714A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5293,159607A3906B5293,,33rd via Hoboken,1,,2,0
1024,3906A5310,159759A3906B5310,,Journal Square via Hoboken,0,,4,0
1024,3943A5310,160049A3943B5310,,Journal Square via Hoboken,0,,4,0
862,3529A4969,602418A3529B4969,,Newark,0,,9,0
1024,3906A5293,159735A3906B5293,,Journal Square via Hoboken,0,,4,0
1024,3906A5292,159603A3906B5292,,33rd via Hoboken,1,,2,0
1024,3941A5283,582207A3941B5283,,Journal Square via Hoboken,0,,4,0
4768,3893A5283,573051A3893B5283,,Journal Square,0,,1,0
1024,3907A5310,159501A3907B5310,,Journal Square via Hoboken,0,,4,0
1024,3906A5310,159648A3906B5310,,33rd via Hoboken,1,,2,0
862,3528A4969,159154A3528B4969,,World Trade Center,1,,8,0
859,3528A4969,158401A3528B4969,,Hoboken,0,,7,0
1024,3907A5292,159433A3907B5292,,33rd via Hoboken,1,,2,0
862,3530A4969,602512A3530B4969,,Newark,0,,9,0
859,3528A4969,158426A3528B4969,,Hoboken,0,,7,0
862,3528A4969,159195A3528B4969,,World Trade Center,1,,8,0
862,3528A4969,159076A3528B4969,,Newark,0,,9,0
862,3528A4969,159248A3528B4969,,World Trade Center,1,,8,0
862,3528A4969,159112A3528B4969,,Newark,0,,9,0
1024,3906A5293,159747A3906B5293,,Journal Square via Hoboken,0,,4,0
862,3530A4969,602583A3530B4969,,World Trade Center,1,,8,0
1024,3907A5293,159369A3907B5293,,33rd via Hoboken,1,,2,0
1024,3906A5293,159609A3906B5293,,33rd via Hoboken,1,,2,0
861,3528A4969,160133A3528B4969,,33rd Street,1,,5,0
1024,3943A5310,160045A3943B5310,,Journal Square via Hoboken,0,,4,0
4768,3893A5283,573061A3893B5283,,Journal Square,0,,1,0
1024,3906A5293,159669A3906B5293,,33rd via Hoboken,1,,2,0
862,3528A4969,159150A3528B4969,,World Trade Center,1,,8,0
1024,3906A5292,159701A3906B5292,,Journal Square via Hoboken,0,,4,0
860,3528A4969,158530A3528B4969,,World Trade Center,1,,10,0
862,3530A4969,602533A3530B4969,,Newark,0,,9,0
862,3528A4969,159068A3528B4969,,Newark,0,,9,0
1024,3943A5292,160037A3943B5292,,33rd via Hoboken,1,,2,0
861,3528A4969,160239A3528B4969,,Journal Square,0,,6,0
1024,3907A5293,159399A3907B5293,,33rd via Hoboken,1,,2,0
4768,3893A5283,572851A3893B5283,,Hoboken,1,,12,0
